"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276983453","10.2.1.1.15.2.3","-23.9","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983551","10.2.1.1.22.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983551","10.2.1.1.22.2.3","-56.3","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983551","10.2.1.1.22.2.3","-19.4","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276983551","10.2.1.1.22.2.3","0.0","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983612","10.2.1.1.28.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983612","10.2.1.1.28.2.3","156.8","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983612","10.2.1.1.28.2.3","-21.1","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983612","10.2.1.1.28.2.3","-5.3","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983655","10.2.1.1.33.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983655","10.2.1.1.33.2.3","-28.6","E","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983655","10.2.1.1.33.2.3","0.0","E","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983655","10.2.1.1.33.2.3","80.0","E","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983685","10.2.1.1.36.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983685","10.2.1.1.36.2.3","-56.3","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983685","10.2.1.1.36.2.3","-9.6","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983685","10.2.1.1.36.2.3","-21.3","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984571","11.1.1.1.1.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984571","11.1.1.1.1.2.3","9.9","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984571","11.1.1.1.1.2.3","8.1","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984571","11.1.1.1.1.2.3","-9.3","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984646","11.1.1.1.4.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984646","11.1.1.1.4.2.3","13.6","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984646","11.1.1.1.4.2.3","4.9","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984646","11.1.1.1.4.2.3","-18.1","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984776","11.1.1.1.15.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984776","11.1.1.1.15.2.3","-13.1","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984776","11.1.1.1.15.2.3","0.0","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984776","11.1.1.1.15.2.3","-8.1","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984873","11.1.1.1.22.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984873","11.1.1.1.22.2.3","6.8","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984873","11.1.1.1.22.2.3","-11.4","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984873","11.1.1.1.22.2.3","30.0","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984941","11.1.1.1.28.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984941","11.1.1.1.28.2.3","35.3","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984941","11.1.1.1.28.2.3","56.5","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984941","11.1.1.1.28.2.3","-8.3","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984979","11.1.1.1.33.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984979","11.1.1.1.33.2.3","20.4","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984979","11.1.1.1.33.2.3","5.9","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984979","11.1.1.1.33.2.3","-5.6","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985040","11.1.1.1.36.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985040","11.1.1.1.36.2.3","29.4","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985040","11.1.1.1.36.2.3","104.5","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985040","11.1.1.1.36.2.3","-37.8","","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985991","11.2.1.1.1.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985991","11.2.1.1.1.2.3","-31.0","","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985991","11.2.1.1.1.2.3","-30.0","","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985991","11.2.1.1.1.2.3","121.4","","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986030","11.2.1.1.4.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986030","11.2.1.1.4.2.3","-38.5","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986030","11.2.1.1.4.2.3","12.5","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986030","11.2.1.1.4.2.3","144.4","E","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986074","11.2.1.1.15.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986074","11.2.1.1.15.2.3","28.6","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986074","11.2.1.1.15.2.3","-55.6","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986074","11.2.1.1.15.2.3","0.0","E","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986114","11.2.1.1.22.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986114","11.2.1.1.22.2.3","-50.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986114","11.2.1.1.22.2.3","0.0","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986114","11.2.1.1.22.2.3","100.0","E","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986128","11.2.1.1.28.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986128","11.2.1.1.28.2.3","-100.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986128","11.2.1.1.28.2.3","","..","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986128","11.2.1.1.28.2.3","","..","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986136","11.2.1.1.33.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986136","11.2.1.1.33.2.3","-100.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986136","11.2.1.1.33.2.3","","..","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986136","11.2.1.1.33.2.3","","..","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986142","11.2.1.1.36.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986142","11.2.1.1.36.2.3","100.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986142","11.2.1.1.36.2.3","-100.0","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986142","11.2.1.1.36.2.3","","..","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986385","12.1.1.1.1.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986385","12.1.1.1.1.2.3","-33.5","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986385","12.1.1.1.1.2.3","3.0","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986385","12.1.1.1.1.2.3","14.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986469","12.1.1.1.4.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986469","12.1.1.1.4.2.3","-33.1","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986469","12.1.1.1.4.2.3","-1.6","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986469","12.1.1.1.4.2.3","16.2","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986632","12.1.1.1.15.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986632","12.1.1.1.15.2.3","-20.7","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986632","12.1.1.1.15.2.3","-19.8","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986632","12.1.1.1.15.2.3","-10.4","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986741","12.1.1.1.22.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986741","12.1.1.1.22.2.3","-42.3","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986741","12.1.1.1.22.2.3","-15.0","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986741","12.1.1.1.22.2.3","-18.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986833","12.1.1.1.28.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986833","12.1.1.1.28.2.3","22.7","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986833","12.1.1.1.28.2.3","-48.1","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986833","12.1.1.1.28.2.3","100.0","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986876","12.1.1.1.33.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986876","12.1.1.1.33.2.3","-67.6","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986876","12.1.1.1.33.2.3","681.8","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986876","12.1.1.1.33.2.3","53.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986912","12.1.1.1.36.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986912","12.1.1.1.36.2.3","-28.0","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986912","12.1.1.1.36.2.3","-22.2","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986912","12.1.1.1.36.2.3","50.0","","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988206","12.2.1.1.1.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988206","12.2.1.1.1.2.3","-7.9","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988206","12.2.1.1.1.2.3","-42.9","","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988206","12.2.1.1.1.2.3","-25.0","","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988254","12.2.1.1.4.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988254","12.2.1.1.4.2.3","-16.7","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988254","12.2.1.1.4.2.3","-30.0","","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988254","12.2.1.1.4.2.3","-50.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988307","12.2.1.1.15.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988307","12.2.1.1.15.2.3","9.1","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988307","12.2.1.1.15.2.3","-83.3","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988307","12.2.1.1.15.2.3","200.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988339","12.2.1.1.22.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988339","12.2.1.1.22.2.3","-100.0","E","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988339","12.2.1.1.22.2.3","","..","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988339","12.2.1.1.22.2.3","-100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217430","12.2.1.1.28.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217430","12.2.1.1.28.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217430","12.2.1.1.28.2.3","","..","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217430","12.2.1.1.28.2.3","-100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217580","12.2.1.1.33.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217580","12.2.1.1.33.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217580","12.2.1.1.33.2.3","-50.0","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217580","12.2.1.1.33.2.3","100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217670","12.2.1.1.36.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217670","12.2.1.1.36.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217670","12.2.1.1.36.2.3","0.0","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of cases","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217670","12.2.1.1.36.2.3","-100.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988622","13.1.1.1.1.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988622","13.1.1.1.1.2.3","-41.7","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988622","13.1.1.1.1.2.3","71.0","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988622","13.1.1.1.1.2.3","-8.8","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988709","13.1.1.1.4.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988709","13.1.1.1.4.2.3","-35.8","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988709","13.1.1.1.4.2.3","90.5","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988709","13.1.1.1.4.2.3","-10.3","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of cases","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988877","13.1.1.1.15.2.3","","..","","","1"
